index,latitude,longitude,MLsaysSciJob,altitude,geometry,commpany_searched_for,name,numberTimesCompanySeen,FALSE,FALSE2,KeyWord,place_id,types,address,reference,photos,industry,rating_x,id
656,29.7018767,-95.3588114,1,,Point,Walgreens+Houston+Texas,Walgreens,40,0,TRUE,Oncology,ChIJvz5cu8m_QIYRERSTdRt-aOM,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","3822 Old Spanish Trail, Houston, TX 77021, United States",CmRSAAAAFxv5MKrr1_Mt8vB3e5d98fHHy3Sub6qrfQszB834QraBM-KfFKxMVJBt5FjNbMmhGpnfrNPmE6NF67SosuocZPn3I8NZ_kV_rxT7M4t1F1nrWyfVXk2UYIV1N9tOsX-AEhA1RoeZQB4SdOEy105Uz56xGhQ2l0HB14-0yWPvSBFuZtHWVWe2Tw,"1000|CoQBdwAAAKvKrEaN2xF0lWWoTytMKNavecuhUmMzzh9vJgZ34S-NBwJm4LRFBSNxdp1DYfSNl3AYiaRmPkFAoWnJb4rXHwniY3OJWMAJpcNNqeHb5XovR_-nc0nrkZ1hcLDYWEraavkCVF5rWkDFGXS_9uW2bs73zjyFxBfx_xGrZAOsqOkPEhBy1elwUd8hsnPQhwlPVbUCGhRFGj3GTTF0utDJvcJguG9HEEWhAg|<a href=""https://maps.google.com/maps/contrib/114836400154991193300/photos"">Walgreens</a>|1000",health,2.1,3fe55e60bff30d2a6402ca75614f296042f8aa8f
657,29.72314,-95.3793759,1,,Point,Walgreens+Houston+Texas,Walgreens,40,0,TRUE,Oncology,ChIJSQ5zNJy_QIYREMLZo5eW7n0,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","5202 Almeda Rd, Houston, TX 77004, United States",CmRRAAAANgSAmMQnGHJWN3wGr7tEtM37uhxn_5_vGgZPPSUdStMXTGcqIh_n0TwgEqFPzo_ZY0aphS22kpJRcuFOm9ZxtzZGDlM0M_RX69C6RPE5dsX32oVW0OmBqhm8V02dQLmaEhDsLJ3JfPrgpFEW2Q6zMSEEGhTBtKxHECyRNB9RXP9NfrpwzZaCiQ,"3024|CoQBdwAAAGlK4LQ6t9J4V_XtSz5-BrJXh5ORXylMAntOMDmIFnc3fVtj4yranlWhk34cq-bUrQOea9IihSYuwFFOewqgllpriwWX9RaWYldYwjwqaFkYZxNZ_iY9g1GhnbfrlCjKIydCWqqqYyNxC23XiZuKg92OKHHPfwGz7f3MCcEh-h0TEhBECLHTQuWjfoXW11FqUANIGhR0U1YO47MBX5bs30yZfUlkaBOdDg|<a href=""https://maps.google.com/maps/contrib/107083419891259407513/photos"">Christian M</a>|4032",health,2.7,5f12172ffeba32fc935bb4ed298033d1eed2ce27
658,29.9653988,-95.4223046,1,,Point,Walgreens+Houston+Texas,Walgreens,40,0,TRUE,Oncology,ChIJ1VZd1iTKQIYRs9d8VzHEMEQ,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","107 W Rankin Rd, Houston, TX 77090, United States",CmRRAAAAqJYBesU-_9OVx-aFwEvrJc0WCuGMhJrxAVisBOBDeiIV__FTymLVoclON-OcidEfiDg4tXy8w0_qYTmH_Ib2FXLTSuLeg6nyfS9X4re4iWyjb7y8u0zX4bE8BMDUSwsFEhDrln5-MFbBT83tN4ze13tdGhT05t5lXE6PlvBAz8-Lm7O9yvwfVQ,"1472|CoQBdwAAAIikBeq349OzZehcp8QFA-XnO_CNxoRN6KlByXyDYzR5lvI-UEQjRWYxj2786n6QZye_ZcnGbBFejWm3WrUXQcd6M90kgr0WkBHSYohVvla8RD8KXq6CINtuIgfoEjQjVVQBKqO8KLuqpwR0mjH-d_tu70PpwYxBuLh8tgazpoxpEhD9pXtbjOQ7PGIkzQmUKFNKGhQjxnbx8vxBZLA52LYzDQyoX6x2bA|<a href=""https://maps.google.com/maps/contrib/108789957945500520754/photos"">Sherif Gourgy</a>|1232",health,2.8,408269f0be94e6683102d7c69aaee65434e6d2ee
659,29.7449832,-95.3941253,1,,Point,Walgreens+Houston+Texas,Walgreens,40,0,TRUE,Oncology,ChIJG6IZ0WG_QIYRAm2QOn8aukA,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","1415 California St #100, Houston, TX 77006, United States",CmRRAAAAL83DPk2oYtv2EHuXEUwHyqH2w_qjTrpnJfWlJGnp-ZItK-3Wn8gqMVWyp2O_ZRcnY8Dfwk5cCBBhvYGFscw9u0pIf8O5cyt8pzHDJXdgrZbEcKn501DWbSQ7SM9br5qqEhBfS9UAk3jABRk8nNwfnBVwGhTysxGRh07PzVlvCRoOjYGuoukhZg,"3024|CoQBdwAAADmRyLB394XmXtmue2i5BfOywFWj3ULK-48wxTm0J6xfKXh8vShVAbkoNUyr3HySZ24kX_SREZnCKVTHZgyzswEXVsRYSKVn9IMOBinvMNgHUuj7rSbU6yKFrnTK0iz8rNRODXtozm3cOrymVJIP7qSyL8RLMmRUnkB-I6XKe2w5EhBvFnF6ryFCKNdzEF7wjCP2GhTilNFmmR0TY9bFAyWHDNTQNkJAuw|<a href=""https://maps.google.com/maps/contrib/116683837679163213495/photos"">Fernando Gonzalez</a>|4032",health,4.7,03f75760b4be74276ce3024fdb0eed6a8c0f6f57
660,29.8278767,-95.4306865,1,,Point,Walgreens+Houston+Texas,Walgreens,40,0,TRUE,Oncology,ChIJgYmR_7HHQIYR_pvvDOywgeY,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","1215 W 43rd St, Houston, TX 77018, United States",CmRSAAAA_L-gL-rjK5Le7bOin23SxLXSpB7rqWCVAju9pGFtT7AwF5fPDPj0f_NySb3h35OaTxyjPWDbmg18hSj4oexXTJVZdp1meBStAJbiBLi7sZN79qgJJRvrqhGW-lIOo6M3EhAHXOqWV-3B-d5XBRKw6sfsGhR7LsGUQhVMG_3c7JIsPgWQTMNQrw,"3648|CoQBdwAAAI78yBJc0owVqarsJLzUw_zf6onB8P60sJaatUj5R8jnuUPnQMovAB68oooXsNQzpN0CfOyMmAS72NVzaH1a2w4cJ_8jyYIRNjUP22R0JXaPJw6U1yEFK2b9cczBFWjm7FO2bjIDgR-N_lNMCjTi_yJwEuUSL6vY8MsF0qKlQmqZEhBi7vBZO4pC5oJVCuv9Y3XcGhTUnelu1kgnvp9vT9JHCqH9EQS8ew|<a href=""https://maps.google.com/maps/contrib/106026320813585157699/photos"">Barb Sterbanz</a>|2432",health,1.8,0807d2c6227c236db5a4619f1f476e08fd2fbf7c
661,29.803667,-95.3999149,1,,Point,Walgreens+Houston+Texas,Walgreens,40,0,TRUE,Oncology,ChIJX0ckhWTHQIYRxt9OXBfn2xI,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","200 W 20th St, Houston, TX 77008, United States",CmRRAAAAstylJrOQMKgsCyGgFsjAOxCWs1NnNihjkaVZSQYhIKIDTI2TPAAF_haUcHRm4TJtfZcyP4r7Yef1pyuDm8LzRHDcSImb9xzz7Q5RIrce5cKUr_qA-jO4iRNKILi3exyzEhDDJOdpwL_Y6vmu4noUSmouGhSALsl62Hu4klv90hzR52NeCEpBHQ,"1512|CoQBdwAAAKPXsb0XM-z8jj7d7FV7wg7oFhzm9hNnNUwGPOhAVRHhbV8QpSaO-RQ7_mSLrDbSKdMym4JvxDSPGNHBSu-kMd0RNiU2rN361CuqUSKNVxxHoJwGfSfyZNM6finJ1YHFUa9c-cg1sqCwuSdskhiBhyTa0UV5gF_okij-D7ZaiY4hEhCOoZYcltqizsPJZ3YKcCL_GhQ5b8pfItU6J3-X9MIAlwC3qIjYaQ|<a href=""https://maps.google.com/maps/contrib/111635485385846540948/photos"">Sherif Gobran</a>|2016",health,2.3,b65ad33946f321887b953fac987403fbb68449cd
662,29.7903877,-95.7183486,1,,Point,Walgreens+Houston+Texas,Walgreens,40,0,TRUE,Oncology,ChIJQee7ZpDYQIYROBd_3bWNgEM,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","1710 Fry Rd, Houston, TX 77084, United States",CmRRAAAAO2eWPxzpfc9x9z0DLnw4PmUwYAhUHJIaRUs6k0l2veWR6s2SvybXqKa15AtwGkCLCz9LlWO3RZXFOBJboXzsGyhJBMQUAarCyHRYd8fCckj-O3yp_hOOi9iSpzo9RAeqEhD0zhjVUbMVY9I8YvcihVzqGhSBKm8QZY3RbYZx6BHmBfu4FkgDTA,"1000|CoQBdwAAADBv6jAAzzqHWVxkbjVs6nANsoawZLYqHK_eJzUGFAQwh775j3263sKm9fvYaCWnZ3uBxjbhZZa2qsdM3WibjsD3-JCbNA7by_OMxcJWuQAw9kBdWZuRb2y3_pglu3wPKgpotUTnO4vrLEGR0FZ7E0a1wesRC642BM1LdnLlMCvfEhAJzWZWjFCQLjB7mI7j_Uu8GhQ-gcwSGarAr3lGFWQ4skKdxZE3bw|<a href=""https://maps.google.com/maps/contrib/101782990140255111155/photos"">Walgreens</a>|1000",health,2.3,de26055bb6367fad56ca576acff19e250e4fe2e0
663,29.7527292,-95.404061,1,,Point,Walgreens+Houston+Texas,Walgreens,40,0,TRUE,Oncology,ChIJxUi7SaPAQIYRjDvtNV7gIAk,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","1919 W Gray St, Houston, TX 77019, United States",CmRRAAAAuZ5-0w8zLAJzBO9cQHJZ6Ayu-kTPWNKdTjqf8xRD4DIInAm4vkUfj8lzOtW626gb8-3fpJG2tzJv_6hTf-bwZ5TNJp6wTfboCUb2Vyw-OiPAViYrALgTsgMqzewjZQIMEhD7n-I12jr0w2njxwrxJ44-GhTH3JY_Yxh2q1Bhi5JCFEBkF_atPg,"1000|CoQBdwAAADQjIpsbVtM_20p_s2XFGKM-gbWmHNsIn0WhAGUo7lr6XZvaVBQDpdLapslZXC_fppPknk6wbK00CngVFGkiG1ED-hd4eWYhQLQqqe31xQ_r6NDyVBO-7KWAIj2PONfvhpcS5Th-pxY6DF9VD7eG0kIPJg9BqZxzPjv6A_j-31wcEhD3YpH1uUkjZm_dX-6wQQnRGhQSXF6ntUy-D2XioPXvkXpz9LCNdQ|<a href=""https://maps.google.com/maps/contrib/106530324489528532000/photos"">Walgreens</a>|1000",health,3.6,644aedb327232671806b241306277df5b4fb5b4a
664,29.7646724,-95.4792723,1,,Point,Walgreens+Houston+Texas,Walgreens,40,0,TRUE,Oncology,ChIJaaDv0P_DQIYRDfRSiFXr0d8,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","510 Chimney Rock Rd, Houston, TX 77056, United States",CmRSAAAASZkgFWUGvdGONuhVDkFBRPWieE3oBYfvqi7tDRMVGwUjVOBCffPSPAujQUQgcY8DopsssBq6xcd_HfB7NmEnFP9tk27QEEUa71fum-bUobWW1GOyu2hg2ELmYi7YptS4EhAsafMfHsqCZQb60U69shNnGhTu5W2_IwbZk5kGUx7N6sJhuy7oJw,"1000|CoQBdwAAALQ-sp3lAyw4CeSGGK9ZOVvL0B0e7HV24-k0qdAk7IWS41MR1597x8IGT5aNwmElXInfn4dqhLnpHwCfNl0PGcY95U4lzg3umVr3WIKuPMR4oWEpvGi_M3N_PFG67PcM3o4VDh8x4sc99ebQIhxL_OVhkp77JlGQARmwJioCmUxHEhA5Se-8P4uKtljoKvY_YpvPGhRhcWl7PF8LbOGvjbJNaAdfoUMf3A|<a href=""https://maps.google.com/maps/contrib/102958906944497125375/photos"">Walgreens</a>|1000",health,2.1,e57dc2021a6a9f5291722e5db5ce77f4fe83758d
665,29.870692,-95.409243,1,,Point,Walgreens+Houston+Texas,Walgreens,40,0,TRUE,Oncology,ChIJKZOGtw7IQIYR-1myUZ8kn4I,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","530 W Little York Rd, Houston, TX 77091, United States",CmRSAAAAGjljT4Y7mWP9u97-_5_9t1sFcNwYnSOmN3B-9JxpzUl2FVi5H4ker_rxRl4GSXFGA-TuaDgu39Db7yCoLdNfeQjSoGqE0KGRHoRvTdATQ-gTDnAWX1S8_TulIacPDTBsEhCa8dcUK-h3B6vLR0Pd9zvRGhRq1l-U75wWO15-XXjAX0sIHt_yQA,"2048|CoQBdwAAALlRxe7bn9UVfOqVfMpTkIOfflTB-94k5vbOW7cctpSq77TMSJjtu8G-vJxa2X3kwRoUK-aFtiOTAUro4CSeDbeK-IO9D8xWUl_VUlOgajOiwdXXSDIfDQ87h9_7FfG2LZNpVOH1i0gknDLkev7fZIANtpvkx2fazkUyI52eL22DEhCt7VPcfcZk_gQsdmGbdQnfGhSJpUseIxOu7zNfbSEusNLtIkJNyA|<a href=""https://maps.google.com/maps/contrib/108789957945500520754/photos"">Sherif Gourgy</a>|1356",health,2.5,1d32b06ee27d1223ccdd1ef1cd9b29609d395654
666,29.671983,-95.276353,1,,Point,Walgreens+Houston+Texas,Walgreens,40,0,TRUE,Oncology,ChIJ088ILTCWQIYRqswQ5GmV4Ts,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","8301 Broadway St, Houston, TX 77061, United States",CmRRAAAAGjfd8FY9M2bNLDDQdowo-rk9Xatfk1-wBuYw_ZtPRUocy0CtLbtK-6q8VMnef-CCxn30QuvjnJ8J9d8wLY4e1XFim106kx9r1yynxBU3QMgg013Y6-zaa3lrtBErIx8MEhAYjFz3iK7isrCiRWKJJNX0GhT41q8JhoK7q-L1aclvp8KfkQCEIQ,"1569|CoQBdwAAAI9xUHMTYXjrMeDjd1x8QZrUBBkbqIP6ZadOC3QnUpj9ZLji6HyO52VYk4uQIwHO6Sg1Iw-DAKVKM9PFB0if5yEkRx_8x_E76nXO1bwtWxofexXuIUaf74iA5ignGSIVnWUVyV01TYcCfLIswdV9orF34Ldkw_6I7DDcz1c9O01EEhDzNixWsbaXpAWv8HBJpLdBGhRjCvNb9vxOzca4JTsV3V2YLwooQg|<a href=""https://maps.google.com/maps/contrib/108789957945500520754/photos"">Sherif Gourgy</a>|2048",health,2,285ff6f722822d6ae7be9e1367185964052b7299
667,29.736263,-95.307158,1,,Point,Walgreens+Houston+Texas,Walgreens,40,0,TRUE,Oncology,ChIJIyBsZSm8QIYRMhOewQi6SNo,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","220 S Wayside Dr, Houston, TX 77011, United States",CmRSAAAA_BomR_LPHSVCy-4RU7oQVIpyg3Upabo3-DKsrHWNOPyTFXthsNBZVWhdf8t2g-bq-U9RMaqOgqr_G1ETZhfPmD4T7Z_tNlmXZ__FtTR-J0e0L-hNyr94CWaiP11UPEynEhBG-t5MIPxS91lHoCZgC-jsGhRzZ9bTtUGTFQAvu4SdOYIuLre_QA,"1920|CoQBdwAAANmmGBKVZhycSFQ1uSQ-xtkQcVu7ZFfNHiofcPmtT1F-VEhtItWfVPLYs8GB91iz_w1CMRmiDAu7qbSPt3oKfaYXEsCfl8Evp7Q4ZWhClqSDbl9LsPVdWZ7ZxJTclSNn_BQtJNYtwSOpr1d3er-bwOxbnMTWI1rjSSZIBVWhtCtiEhDH3oSXBAcW83jzOJfpMNXZGhRiHnFKyBYvpLyMxJspVf2KgUyqdw|<a href=""https://maps.google.com/maps/contrib/111635485385846540948/photos"">Sherif Gobran</a>|2048",health,3.4,acd4989a37ee351fab16a0bdec0b4d102ab8040d
1090,29.740956,-95.46772,1,,Point,Walgreens+Houston+Texas,Walgreens,40,,0,Pharmaceutical,ChIJrzYKHGbBQIYRxIEy_iK13i4,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","5200 Westheimer Rd, Houston, TX 77056, United States",CmRRAAAANUVjKjdRSCBNWEHjRBd7jGb5TazCiLuCFZwGAQIRofCSRNm7XGVhAhN8OwdcuwvGvtjZeMaxqAQ_x4jxDwAYOi6U3vaVYEk6zzHFN9nSiX4GeJ_Qs6YqD9RNo5U4J4acEhBm1SHNDeXqFxHJpUPTI9Y7GhTqUDBa6cMvugbfsbMaK3cNEux1IQ,"3024|CoQBdwAAAIk8yzdabnpNez7b_zOeatHe7xKygHKufj_JTbCkG4YDVhbxgi3sXPKmnmWfjYJNHo0vGX4dKPG0VOzbGceMPk6K9U3l3U3RzVms8ma6laeuYyvC7dxS5JRVCI-xUNRKMQZ3263txsV-uRMRGV6RGvnezzQ8nuAZuFR3iuB_whQiEhD-nQBqxfg7MxW66WEXu28WGhTipTnGqkxjmRiTaCOyVLRdyigr7Q|<a href=""https://maps.google.com/maps/contrib/106048962052648544474/photos"">Icy Hott</a>|4032",health,2.7,af3b7b2c7c2185ceda083b0004da8ec5926f59c8
1091,29.705582,-95.418762,1,,Point,Walgreens+Houston+Texas,Walgreens,40,,0,Pharmaceutical,ChIJUxDlakHAQIYR4cJCRsJh3Ts,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","2605 W Holcombe Blvd, Houston, TX 77025, United States",CmRRAAAAQBEL5oyOYj34TnZLnTP5851rFoON5w7B2-HIJa4dSBWCuXNAK_c7QtBfY3uH85X3xLSHR6n1hcrJwLbsfRZJ9cZxG_YA_OJR73YdK7BQ3QoArDoxT1CGDpEqUaoFtZsLEhCE-3w2ykJa4OUlc6wAJuxlGhRX2Xs9UdTkJcavcOFoGHXBGayPQw,"4608|CoQBdwAAAM8EetoHvxkZDt27KPgDDicbyVYc3rw5RAZshuRRlf8O038wgS64UzkpcmLV0hmFv7BG1QLuFAmdfzM7uc_BSYZezXPfbqsvts5IVr0tVF7aU_g_D5-RJvAGpOwQ95QZA4T5zizoLu99YwVITtVIc8omjWETKHNPGvX_ek5lRM8eEhD__v1_s9FiZZQjRcrQWFnoGhQ14c-V47Jv-H70XofDjfpuwhP9wA|<a href=""https://maps.google.com/maps/contrib/105976331058990070645/photos"">WOLFGANG DEMINO</a>|2439",health,2.9,03612604e7ece55d472716b5218b61b0fe06684c
1092,29.7259639,-95.428365,1,,Point,Walgreens+Houston+Texas,Walgreens,40,,0,Pharmaceutical,ChIJHTmx9vjAQIYR2nDPYHYdd3k,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","5280 Buffalo Speedway, Houston, TX 77005, United States",CmRRAAAAIZ1d9cRc8aNngQv_jsNZW_dHAeEq2Z4db9Kg0wlR15i-K5buPglOEmBFL915XxtKJesX4vadlDcD4mARYz1VP4qqkG_00SvEEvoFBhakMIoev1XNvndTjSaepnQp97TDEhDFLheTyVZJbJ3lY-Ff9go3GhSuDcGnmfHBznTWrqtdg9Md6mdoOw,"1000|CoQBdwAAAA2RBi6Ec0LP-Envds3jwb_xnZAtKCSYoiuotUNs9u0P_sQCua3-7WZ0HFijSVz3MpHAJ8-vGjkrM_haeX4DJmwDykqTmzR1CG91wkUgyVor76w6QlRPSwqWvgdqEoL3onRvalVsJPjHWLsUa83c1LL4zzv9o3dstaxXY9GNHSoaEhDHuyr6vdi2tS4CCAmIRCRkGhQawgT-a8gv3svF7540uYh45RkqIQ|<a href=""https://maps.google.com/maps/contrib/104668730173485019078/photos"">Walgreens</a>|1000",health,1.9,a804575709c2050a3f8f5c3c931596457505cbc0
1093,29.6933851,-95.4127818,1,,Point,Walgreens+Houston+Texas,Walgreens,40,,0,Pharmaceutical,ChIJe4tSrRfAQIYR6KDOs6ycxQQ,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","7929 Kirby Dr, Houston, TX 77054, United States",CmRRAAAAPeTJ_W_nviqhjZGianLYr7IdAM8I1T_4yTX-KPujBdxO1rlVg6hp3XOdDP8za2F1F6zQje_qA6VqWRvZ3ZjQNTUPQwJR9nHkHT5T0FesaZOdxluUUh_zjOS31my2AWWgEhCvDKYJV3hD1ozIIkSXvrFDGhSsuqvOuQ6LNeIz6nNbH_bCN4lQog,"4160|CoQBdwAAADIipw90p3hVdLP_vgERknr3hDvC_SDU9Yhrr0cMESCv0yCvT7KB4jtilgULarmHSjszrT4zvqeslapurLQPWIT92a3CouCrhticuQDHb6xk9Krrp4GBkAKxLUbskv2ANOeF2ZzpUXYEUl6jHIHxaSbTO8L7HzPZS_NhVHb9qWawEhAeGc79WGuDoVsgUzkubvsmGhQXWIxprXT3qNd0Q60qXG20lYH_Eg|<a href=""https://maps.google.com/maps/contrib/105929903954816430423/photos"">Rosemary Quinn</a>|2340",health,3.6,8117af4095838e217091d43330f5843219b0e074
1094,29.7471892,-95.3782218,1,,Point,Walgreens+Houston+Texas,Walgreens,40,,0,Pharmaceutical,ChIJMWKPOmq_QIYRu6jfrMG0gig,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","2612 Smith St, Houston, TX 77006, United States",CmRRAAAAWcZNnWLDsC4ZHeTzuN9Omh27gRiz4l2ZhgEBF_9zVR3m04IN3YmHRmO3AABtW3cHJedii9oVKzfkWKeBzqj-LLbgtSh3dFcd1P2wYGR7ZB4CdXNXcI7of_Xw3ExssvHnEhDmmUmSoI8BVd0ikAA5VUfcGhQfcJDWYPw6mISKmvg0XIZaSLtHtA,"4160|CoQBdwAAAG08oYu2sZvb6QXmTiKT9oZTk6asg0AZZxoo4hlkhv3ei26EkJ3NbT8y0sI_yvCFuAzkx4qY80CrEUy93KwWe2LteX1a1SuRJvwuXUN6goOenqmqHbbiJyJYqWb9YazcxfyFRBUCENbTXY6lxOBZOZW5kb0a-Xc6rAYKYNxgRc7jEhC7_p9ZN612vuLiCAgRvxx8GhSFXfjaVWAbFJ7Tqak9yrEQWZhn6w|<a href=""https://maps.google.com/maps/contrib/114589861848038736072/photos"">Dustin Beard</a>|2340",health,3.2,df8a1c5c091a741f95d865e0104c64e324de8c6b
1095,29.7429236,-95.390415,1,,Point,Walgreens+Houston+Texas,Walgreens,40,,0,Pharmaceutical,ChIJLxiu2WO_QIYRk_ZlhrwE2W8,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","3317 Montrose Blvd, Houston, TX 77006, United States",CmRRAAAAKnpafeCPGSvqhtIpmv5Rucr9uEDRN177pD8pC-CmSZYKoAgQJohkKlfHpy7q8moofkOAS7gajGVRqU0qT-yImkfzxcTpQIUdg-5rslPxt5JwyAUtFffNHXwKFMW7z1TmEhDwoti1HQPXfj1YB0XNTwl2GhTgkZkZK7ATTlXYNQJzyBl6geiJjw,"4505|CoQBdwAAAHJuCI_-DxG3EYrooWwSI3wVRrlKZLtBHECkEQnuJTBmgwrDE6lUYox2QrLj0aoABjmEdEV-NeQmae_EGlR4j1zSzMlvWMs0INCcX-gKTqrXCXKJ_nNbAiA1MDMFW2uj71AELwJXvUNSdNlkMhKD6j44QhlE9HlCZy1tIeXVWRjqEhA_bJODg9AbZ7MrUk5pzqfRGhTluJX2xJL40y91DsvJeA36J5fPkQ|<a href=""https://maps.google.com/maps/contrib/105976331058990070645/photos"">WOLFGANG DEMINO</a>|2762",health,2.2,2801109f886f0ab91a99235f398d856eaa15d500
1096,29.768306,-95.391387,1,,Point,Walgreens+Houston+Texas,Walgreens,40,,0,Pharmaceutical,ChIJVaGZrVW_QIYRAEOWGI8PNPI,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","950 Studemont St, Houston, TX 77007, United States",CmRSAAAAP2PRtuUYOInVOWPZD-jeXDGLiZ66gcKK2dik7M66omiT6HYdZtLQ1v8w4bpkAIbPg6dem9M_1TlaKlEdOx_UDBaIIva_YTZDuqCMgw-GMbHJsAL8qE7cVNG3uKzn23aoEhDFs_q1nRdLVyJV3_BfUfX6GhQqBtle0_IsAjYwQgOdbVSZfA2IuQ,"3264|CoQBdwAAAGD1sUWNqhdrpp2FDRHKDTlRUTmNG5hVIQzGuLoSj3YAhY31t_yEJR8tIp3D_LYT_c_hxGOKwOTdd8cIRMBzAL3K5T7sNjrEDBIsGjZk7A3bAgpIhV9_qLyYGO7TfEqY_jGzvnp64lXn5WX8YorUnowA5FD2ZZgRB6vpnWaAbCUEEhBiS9oQKs8hO0C_3LPeqRnAGhRk8IkLLZfK5yuw0jbV6NoSPggQNw|<a href=""https://maps.google.com/maps/contrib/103897684191502674977/photos"">Russell Ruplinger</a>|1836",health,2.3,92afb3ec10e2fe35b00772069548cad7ed4f8852
1097,29.847948,-95.302909,1,,Point,Walgreens+Houston+Texas,Walgreens,40,,0,Pharmaceutical,ChIJB2kfERm6QIYRWhsMBAUhyrc,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","6610 Tidwell Rd, Houston, TX 77016, United States",CmRSAAAAt9S3j6dWzH_Qpa05tNelOdRPUN1F-kLnH13_VaE3xGrDsRVrCuKvcsUBq49U9b8NK2Fv6dA7OAX_EpmoUHNi-s0uhSLFQXvVWyYQmLpayAynctBMAAu-40grGWo9niWHEhBa5Ft8pBk7ZUzFVFk03QF6GhRevrWUztAvpOjrHlHWYs3SVL3Krw,"1000|CoQBdwAAALOQSR9HDsDB227YfYA63Gxy3IZePPGuNG8NK4LS99O-awm5sT8MpR7_TGxEZ5lSYyNPOKILsnpWSN4grFApn587iIeCaoLOA0kljurPA2Ed0u4RaOIutolmxD1vWArcPWh1fCNHxJhiriNGPZoS5kopmadWXwzUbjpWbeuPLaswEhCaZeAswlV50TO___ccRptWGhSfzTCz27F3HEC19Hj25yh1m05McQ|<a href=""https://maps.google.com/maps/contrib/105957394538887027208/photos"">Walgreens</a>|1000",health,2,26a6679e0f1b053dfee3a03c61a94a0a887c7ad8
1098,29.7018767,-95.3588114,1,,Point,Walgreens+Houston+Texas,Walgreens,40,,0,Pharmaceutical,ChIJvz5cu8m_QIYRERSTdRt-aOM,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","3822 Old Spanish Trail, Houston, TX 77021, United States",CmRSAAAAPhh773qroP1PSeg5FttN_6pAgJnXnEQWBijdm_GeauK9s05g01dgVgbpGoGYW4Sd3Hdo14vKMain0ZPIwlhyKWxys_bncw_Y40FblEAY1X_2bOdgwddOHVB2r4uXE5jxEhAwyaRiRKYHAvGBn7drZudhGhQpZHJj1mCbbPCIL3y-Lg9PdOtMzg,"1000|CoQBdwAAAFVNKZkbwwWFbRVTJKggxCg6IrkTQNfzqSKZx4JsXYWEDt2jB3JfHZOD34_2jd46u7joU6HAwvpIEl3NLlsVkW1cTztGvE6UxoZziaDuPcJ7dDMZo1uxUQWypJrOVrYvQQWJyp8A86jWfJuaWoDcU9WSuyUzGpU7NXP5b5GTLTLHEhB2ypqMdm4rJESv2D2pmxdAGhQLRa0JjhcQViMAvgfZLBS445KqUg|<a href=""https://maps.google.com/maps/contrib/114836400154991193300/photos"">Walgreens</a>|1000",health,2.1,3fe55e60bff30d2a6402ca75614f296042f8aa8f
1099,29.72314,-95.3793759,1,,Point,Walgreens+Houston+Texas,Walgreens,40,,0,Pharmaceutical,ChIJSQ5zNJy_QIYREMLZo5eW7n0,"convenience_store,health,food,clothing_store,store,point_of_interest,establishment","5202 Almeda Rd, Houston, TX 77004, United States",CmRRAAAA7k0A7Uu3odg9N1fsN6opOW-T1Z5EIDOuGnS48cYQ_ocmfpe-HPk7mnoDhfjSDWUNPiPBTK4tkr_1ehym7EuhXFuoTw46GmkWtJK5RCzNhi6u7Rm4d5mY14jswXSPVOvsEhC8eR35lVLCe9u1bydHyeBAGhRGeAk18zcKSAkQiQaoe2Pn1ihTvw,"3024|CoQBdwAAALMf26E2_N0pEhz95xnOseBUbH0caSTGIII3TrFnrRipl51y2Mq8VSTa9RgT0pG4HAgoPGoxg0cj_hceXYjyM5vcTLYClCbQEAs48RKh7WL8SJ5_vTEGcLntcDMqUTcvNGH1bAt63N2bpAILhwYpk8NtPSK9PYXfegUF-btJr-FjEhBNHs7aLTdlseuRndL5roqVGhRupwatsr6Uwy_tTCGMSLkkF9KIYw|<a href=""https://maps.google.com/maps/contrib/107083419891259407513/photos"">Christian M</a>|4032",health,2.7,5f12172ffeba32fc935bb4ed298033d1eed2ce27
